person,year_month,screen_time_seconds
newt gingrich,2013-12,4577
newt gingrich,2014-01,6483
newt gingrich,2014-02,3401
newt gingrich,2014-03,2341
newt gingrich,2014-04,934
newt gingrich,2014-05,5065
newt gingrich,2014-06,3636
newt gingrich,2014-07,2722
newt gingrich,2014-08,1899
newt gingrich,2014-09,2964
newt gingrich,2014-10,1364
newt gingrich,2014-11,2982
newt gingrich,2014-12,1593
newt gingrich,2015-01,191
newt gingrich,2015-02,42
newt gingrich,2015-03,568
newt gingrich,2015-04,179
newt gingrich,2015-05,340
newt gingrich,2015-06,857
newt gingrich,2015-07,221
newt gingrich,2015-08,2438
newt gingrich,2015-09,4591
newt gingrich,2015-10,7190
newt gingrich,2015-11,2925
newt gingrich,2015-12,7062
newt gingrich,2016-01,6481
newt gingrich,2016-02,6820
newt gingrich,2016-03,13506
newt gingrich,2016-04,10385
newt gingrich,2016-05,18725
newt gingrich,2016-06,14477
newt gingrich,2016-07,22305
newt gingrich,2016-08,12634
newt gingrich,2016-09,13654
newt gingrich,2016-10,21461
newt gingrich,2016-11,16176
newt gingrich,2016-12,16402
newt gingrich,2017-01,12698
newt gingrich,2017-02,2082
newt gingrich,2017-03,18302
newt gingrich,2017-04,8889
newt gingrich,2017-05,15331
newt gingrich,2017-06,12750
newt gingrich,2017-07,9999
newt gingrich,2017-08,8652
newt gingrich,2017-09,8706
newt gingrich,2017-10,10705
newt gingrich,2017-11,4035
newt gingrich,2017-12,6219
newt gingrich,2018-01,7772
newt gingrich,2018-02,4260
newt gingrich,2018-03,2114
newt gingrich,2018-04,5442
newt gingrich,2018-05,3732
newt gingrich,2018-06,5828
newt gingrich,2018-07,5349
newt gingrich,2018-08,3193
newt gingrich,2018-09,3694
newt gingrich,2018-10,10161
newt gingrich,2018-11,4926
newt gingrich,2018-12,3309
newt gingrich,2019-01,5749
newt gingrich,2019-02,2332
newt gingrich,2019-03,4907
newt gingrich,2019-04,5249
newt gingrich,2019-05,4775
newt gingrich,2019-06,2826
newt gingrich,2019-07,4138
newt gingrich,2019-08,1837
newt gingrich,2019-09,4345
newt gingrich,2019-10,6592
newt gingrich,2019-11,3474
newt gingrich,2019-12,3511
newt gingrich,2020-01,3104
newt gingrich,2020-02,4603
newt gingrich,2020-03,4450
newt gingrich,2020-04,2158
newt gingrich,2020-05,1860
newt gingrich,2020-06,2235
newt gingrich,2020-07,2600
nicolle wallace,2010-01,1323
nicolle wallace,2010-02,920
nicolle wallace,2010-03,1008
nicolle wallace,2010-04,51
nicolle wallace,2010-05,6
nicolle wallace,2010-06,21
nicolle wallace,2010-07,798
nicolle wallace,2010-08,768
nicolle wallace,2010-09,858
nicolle wallace,2010-10,3817
nicolle wallace,2010-11,6891
nicolle wallace,2010-12,2422
nicolle wallace,2011-01,279
nicolle wallace,2011-02,60
nicolle wallace,2011-03,24
nicolle wallace,2011-04,99
nicolle wallace,2011-05,289
nicolle wallace,2011-06,975
nicolle wallace,2011-07,3030
nicolle wallace,2011-08,2151
nicolle wallace,2011-09,2142
nicolle wallace,2011-10,1560
nicolle wallace,2011-11,69
nicolle wallace,2011-12,111
nicolle wallace,2012-01,120
nicolle wallace,2012-02,65
nicolle wallace,2012-03,1908
nicolle wallace,2012-04,120
nicolle wallace,2012-05,147
nicolle wallace,2012-06,5686
nicolle wallace,2012-07,54
nicolle wallace,2012-08,63
nicolle wallace,2012-09,36
nicolle wallace,2012-10,84
nicolle wallace,2012-11,117
nicolle wallace,2012-12,105
nicolle wallace,2013-01,105
nicolle wallace,2013-02,286
nicolle wallace,2013-03,5479
nicolle wallace,2013-04,132
nicolle wallace,2013-05,192
nicolle wallace,2013-06,1215
nicolle wallace,2013-07,3760
nicolle wallace,2013-08,3442
nicolle wallace,2013-09,3773
nicolle wallace,2013-10,2562
nicolle wallace,2013-11,3712
nicolle wallace,2013-12,1800
nicolle wallace,2014-01,3288
nicolle wallace,2014-02,3788
nicolle wallace,2014-03,1155
nicolle wallace,2014-04,2722
nicolle wallace,2014-05,2476
nicolle wallace,2014-06,1199
nicolle wallace,2014-07,2452
nicolle wallace,2014-08,1431
nicolle wallace,2014-09,408
nicolle wallace,2014-10,1506
nicolle wallace,2014-11,2375
nicolle wallace,2014-12,856
nicolle wallace,2015-01,726
nicolle wallace,2015-02,841
nicolle wallace,2015-03,807
nicolle wallace,2015-04,830
nicolle wallace,2015-05,1642
nicolle wallace,2015-06,970
nicolle wallace,2015-07,1377
nicolle wallace,2015-08,1656
nicolle wallace,2015-09,4097
nicolle wallace,2015-10,4141
nicolle wallace,2015-11,2374
nicolle wallace,2015-12,5136
nicolle wallace,2016-01,3976
nicolle wallace,2016-02,6342
nicolle wallace,2016-03,7783
nicolle wallace,2016-04,6274
nicolle wallace,2016-05,6846
nicolle wallace,2016-06,6394
nicolle wallace,2016-07,9624
nicolle wallace,2016-08,2380
nicolle wallace,2016-09,8397
nicolle wallace,2016-10,9386
nicolle wallace,2016-11,6450
nicolle wallace,2016-12,3253
nicolle wallace,2017-01,9798
nicolle wallace,2017-02,3504
nicolle wallace,2017-03,2351
nicolle wallace,2017-04,7417
nicolle wallace,2017-05,18734
nicolle wallace,2017-06,26185
nicolle wallace,2017-07,12601
nicolle wallace,2017-08,16091
nicolle wallace,2017-09,14284
nicolle wallace,2017-10,16399
nicolle wallace,2017-11,17128
nicolle wallace,2017-12,14342
nicolle wallace,2018-01,27401
nicolle wallace,2018-02,20037
nicolle wallace,2018-03,16823
nicolle wallace,2018-04,28286
nicolle wallace,2018-05,22267
nicolle wallace,2018-06,15322
nicolle wallace,2018-07,15577
nicolle wallace,2018-08,23920
nicolle wallace,2018-09,14933
nicolle wallace,2018-10,16004
nicolle wallace,2018-11,16513
nicolle wallace,2018-12,12061
nicolle wallace,2019-01,19148
nicolle wallace,2019-02,19105
nicolle wallace,2019-03,18192
nicolle wallace,2019-04,25340
nicolle wallace,2019-05,22666
nicolle wallace,2019-06,20013
nicolle wallace,2019-07,15926
nicolle wallace,2019-08,12246
nicolle wallace,2019-09,18422
nicolle wallace,2019-10,19492
nicolle wallace,2019-11,19108
nicolle wallace,2019-12,15126
nicolle wallace,2020-01,16029
nicolle wallace,2020-02,16923
nicolle wallace,2020-03,16703
nicolle wallace,2020-04,34452
nicolle wallace,2020-05,26408
nicolle wallace,2020-06,22705
nicolle wallace,2020-07,30735
old_mitt_romney,2010-01,4170
old_mitt_romney,2010-02,1145
old_mitt_romney,2010-03,10057
old_mitt_romney,2010-04,2589
old_mitt_romney,2010-05,436
old_mitt_romney,2010-06,523
old_mitt_romney,2010-07,1073
old_mitt_romney,2010-08,909
old_mitt_romney,2010-09,1771
old_mitt_romney,2010-10,458
old_mitt_romney,2010-11,1753
old_mitt_romney,2010-12,1382
old_mitt_romney,2011-01,1787
old_mitt_romney,2011-02,3473
old_mitt_romney,2011-03,1639
old_mitt_romney,2011-04,5358
old_mitt_romney,2011-05,6621
old_mitt_romney,2011-06,17734
old_mitt_romney,2011-07,4801
old_mitt_romney,2011-08,13624
old_mitt_romney,2011-09,22353
old_mitt_romney,2011-10,29255
old_mitt_romney,2011-11,20872
old_mitt_romney,2011-12,58596
old_mitt_romney,2012-01,91948
old_mitt_romney,2012-02,51381
old_mitt_romney,2012-03,48049
old_mitt_romney,2012-04,45899
old_mitt_romney,2012-05,47900
old_mitt_romney,2012-06,36057
old_mitt_romney,2012-07,72016
old_mitt_romney,2012-08,78804
old_mitt_romney,2012-09,88600
old_mitt_romney,2012-10,188444
old_mitt_romney,2012-11,49162
old_mitt_romney,2012-12,4117
old_mitt_romney,2013-01,2388
old_mitt_romney,2013-02,1758
old_mitt_romney,2013-03,14130
old_mitt_romney,2013-04,1335
old_mitt_romney,2013-05,1747
old_mitt_romney,2013-06,4039
old_mitt_romney,2013-07,733
old_mitt_romney,2013-08,1477
old_mitt_romney,2013-09,1253
old_mitt_romney,2013-10,2062
old_mitt_romney,2013-11,5581
old_mitt_romney,2013-12,901
old_mitt_romney,2014-01,6047
old_mitt_romney,2014-02,5824
old_mitt_romney,2014-03,3756
old_mitt_romney,2014-04,1087
old_mitt_romney,2014-05,4093
old_mitt_romney,2014-06,4640
old_mitt_romney,2014-07,1940
old_mitt_romney,2014-08,3001
old_mitt_romney,2014-09,4763
old_mitt_romney,2014-10,3086
old_mitt_romney,2014-11,4312
old_mitt_romney,2014-12,1343
old_mitt_romney,2015-01,14959
old_mitt_romney,2015-02,1975
old_mitt_romney,2015-03,2921
old_mitt_romney,2015-04,4454
old_mitt_romney,2015-05,1386
old_mitt_romney,2015-06,4060
old_mitt_romney,2015-07,863
old_mitt_romney,2015-08,566
old_mitt_romney,2015-09,1267
old_mitt_romney,2015-10,3688
old_mitt_romney,2015-11,1067
old_mitt_romney,2015-12,747
old_mitt_romney,2016-01,525
old_mitt_romney,2016-02,3060
old_mitt_romney,2016-03,23714
old_mitt_romney,2016-04,1110
old_mitt_romney,2016-05,3843
old_mitt_romney,2016-06,4784
old_mitt_romney,2016-07,3963
old_mitt_romney,2016-08,8103
old_mitt_romney,2016-09,6311
old_mitt_romney,2016-10,20965
old_mitt_romney,2016-11,20553
old_mitt_romney,2016-12,8495
old_mitt_romney,2017-01,4083
old_mitt_romney,2017-02,9759
old_mitt_romney,2017-03,17678
old_mitt_romney,2017-04,6873
old_mitt_romney,2017-05,2491
old_mitt_romney,2017-06,2513
old_mitt_romney,2017-07,2767
old_mitt_romney,2017-08,2313
old_mitt_romney,2017-09,1056
old_mitt_romney,2017-10,1244
old_mitt_romney,2017-11,1406
old_mitt_romney,2017-12,2741
old_mitt_romney,2018-01,9341
old_mitt_romney,2018-02,3414
old_mitt_romney,2018-03,3215
old_mitt_romney,2018-04,2346
old_mitt_romney,2018-05,4517
old_mitt_romney,2018-06,2639
old_mitt_romney,2018-07,1744
old_mitt_romney,2018-08,861
old_mitt_romney,2018-09,0
old_mitt_romney,2018-10,0
old_mitt_romney,2018-11,0
old_mitt_romney,2018-12,0
old_mitt_romney,2019-01,0
old_mitt_romney,2019-02,0
old_mitt_romney,2019-03,0
old_mitt_romney,2019-04,0
old_mitt_romney,2019-05,0
old_mitt_romney,2019-06,0
old_mitt_romney,2019-07,0
old_mitt_romney,2019-08,0
old_mitt_romney,2019-09,0
old_mitt_romney,2019-10,0
old_mitt_romney,2019-11,0
old_mitt_romney,2019-12,0
old_mitt_romney,2020-01,0
old_mitt_romney,2020-02,0
old_mitt_romney,2020-03,0
old_mitt_romney,2020-04,0
old_mitt_romney,2020-05,0
old_mitt_romney,2020-06,0
old_mitt_romney,2020-07,0
paul ryan,2010-01,971
paul ryan,2010-02,3839
paul ryan,2010-03,6760
paul ryan,2010-04,2611
paul ryan,2010-05,381
paul ryan,2010-06,237
paul ryan,2010-07,2249
paul ryan,2010-08,693
paul ryan,2010-09,2845
paul ryan,2010-10,585
paul ryan,2010-11,3515
paul ryan,2010-12,1611
paul ryan,2011-01,10994
paul ryan,2011-02,6026
paul ryan,2011-03,2534
paul ryan,2011-04,22655
paul ryan,2011-05,13381
paul ryan,2011-06,4687
paul ryan,2011-07,4898
paul ryan,2011-08,5475
paul ryan,2011-09,4746
paul ryan,2011-10,4488
paul ryan,2011-11,2291
paul ryan,2011-12,1397
paul ryan,2012-01,1955
paul ryan,2012-02,6115
paul ryan,2012-03,13290
paul ryan,2012-04,11437
paul ryan,2012-05,6538
paul ryan,2012-06,4117
paul ryan,2012-07,2415
paul ryan,2012-08,96393
paul ryan,2012-09,24679
paul ryan,2012-10,76692
paul ryan,2012-11,6104
paul ryan,2012-12,2686
paul ryan,2013-01,8305
paul ryan,2013-02,1665
paul ryan,2013-03,19914
paul ryan,2013-04,3042
paul ryan,2013-05,4677
paul ryan,2013-06,4697
paul ryan,2013-07,1005
paul ryan,2013-08,1743
paul ryan,2013-09,432
paul ryan,2013-10,3779
paul ryan,2013-11,994
paul ryan,2013-12,17807
paul ryan,2014-01,3467
paul ryan,2014-02,1813
paul ryan,2014-03,8043
paul ryan,2014-04,6829
paul ryan,2014-05,1227
paul ryan,2014-06,2617
paul ryan,2014-07,4989
paul ryan,2014-08,4776
paul ryan,2014-09,796
paul ryan,2014-10,1674
paul ryan,2014-11,561
paul ryan,2014-12,459
paul ryan,2015-01,2393
paul ryan,2015-02,2098
paul ryan,2015-03,559
paul ryan,2015-04,1118
paul ryan,2015-05,1405
paul ryan,2015-06,3804
paul ryan,2015-07,51
paul ryan,2015-08,33
paul ryan,2015-09,471
paul ryan,2015-10,26035
paul ryan,2015-11,10469
paul ryan,2015-12,4366
paul ryan,2016-01,15359
paul ryan,2016-02,2223
paul ryan,2016-03,6304
paul ryan,2016-04,10614
paul ryan,2016-05,38662
paul ryan,2016-06,21144
paul ryan,2016-07,14666
paul ryan,2016-08,11320
paul ryan,2016-09,2840
paul ryan,2016-10,9701
paul ryan,2016-11,10619
paul ryan,2016-12,9310
paul ryan,2017-01,44462
paul ryan,2017-02,21334
paul ryan,2017-03,81062
paul ryan,2017-04,10827
paul ryan,2017-05,24558
paul ryan,2017-06,12162
paul ryan,2017-07,6399
paul ryan,2017-08,23739
paul ryan,2017-09,11628
paul ryan,2017-10,10611
paul ryan,2017-11,18665
paul ryan,2017-12,19725
paul ryan,2018-01,39382
paul ryan,2018-02,15932
paul ryan,2018-03,6420
paul ryan,2018-04,13774
paul ryan,2018-05,4193
paul ryan,2018-06,7345
paul ryan,2018-07,4731
paul ryan,2018-08,2131
paul ryan,2018-09,1096
paul ryan,2018-10,1765
paul ryan,2018-11,2194
paul ryan,2018-12,3743
paul ryan,2019-01,1014
paul ryan,2019-02,1671
paul ryan,2019-03,619
paul ryan,2019-04,47
paul ryan,2019-05,31
paul ryan,2019-06,125
paul ryan,2019-07,1634
paul ryan,2019-08,70
paul ryan,2019-09,81
paul ryan,2019-10,74
paul ryan,2019-11,39
paul ryan,2019-12,86
paul ryan,2020-01,26
paul ryan,2020-02,55
paul ryan,2020-03,26
paul ryan,2020-04,11
paul ryan,2020-05,63
paul ryan,2020-06,36
paul ryan,2020-07,101
piers morgan,2010-01,0
piers morgan,2010-02,30
piers morgan,2010-03,0
piers morgan,2010-04,21
piers morgan,2010-05,9
piers morgan,2010-06,18
piers morgan,2010-07,24
piers morgan,2010-08,9
piers morgan,2010-09,222
piers morgan,2010-10,33
piers morgan,2010-11,110
piers morgan,2010-12,1492
piers morgan,2011-01,27843
piers morgan,2011-02,39019
piers morgan,2011-03,34332
piers morgan,2011-04,33163
piers morgan,2011-05,36560
piers morgan,2011-06,32758
piers morgan,2011-07,44732
piers morgan,2011-08,51066
piers morgan,2011-09,37300
piers morgan,2011-10,37394
piers morgan,2011-11,43553
piers morgan,2011-12,56954
piers morgan,2012-01,49855
piers morgan,2012-02,60587
piers morgan,2012-03,54460
piers morgan,2012-04,49851
piers morgan,2012-05,41222
piers morgan,2012-06,37833
piers morgan,2012-07,48058
piers morgan,2012-08,49674
piers morgan,2012-09,33427
piers morgan,2012-10,42174
piers morgan,2012-11,49865
piers morgan,2012-12,52247
piers morgan,2013-01,65345
piers morgan,2013-02,28892
piers morgan,2013-03,18295
piers morgan,2013-04,31196
piers morgan,2013-05,32147
piers morgan,2013-06,28077
piers morgan,2013-07,28788
piers morgan,2013-08,36650
piers morgan,2013-09,25017
piers morgan,2013-10,36337
piers morgan,2013-11,19191
piers morgan,2013-12,18220
piers morgan,2014-01,23830
piers morgan,2014-02,21687
piers morgan,2014-03,16060
piers morgan,2014-04,51
piers morgan,2014-05,45
piers morgan,2014-06,3
piers morgan,2014-07,27
piers morgan,2014-08,3
piers morgan,2014-09,66
piers morgan,2014-10,837
piers morgan,2014-11,3
piers morgan,2014-12,230
piers morgan,2015-01,48
piers morgan,2015-02,1314
piers morgan,2015-03,27
piers morgan,2015-04,27
piers morgan,2015-05,173
piers morgan,2015-06,111
piers morgan,2015-07,66
piers morgan,2015-08,54
piers morgan,2015-09,24
piers morgan,2015-10,117
piers morgan,2015-11,15
piers morgan,2015-12,99
piers morgan,2016-01,84
piers morgan,2016-02,732
piers morgan,2016-03,778
piers morgan,2016-04,365
piers morgan,2016-05,314
piers morgan,2016-06,51
piers morgan,2016-07,30
piers morgan,2016-08,106
piers morgan,2016-09,9
piers morgan,2016-10,54
piers morgan,2016-11,24
piers morgan,2016-12,120
piers morgan,2017-01,15
piers morgan,2017-02,2528
piers morgan,2017-03,9
piers morgan,2017-04,1443
piers morgan,2017-05,0
piers morgan,2017-06,38
piers morgan,2017-07,6
piers morgan,2017-08,12
piers morgan,2017-09,6
piers morgan,2017-10,12
piers morgan,2017-11,42
piers morgan,2017-12,9
piers morgan,2018-01,51
piers morgan,2018-02,1590
piers morgan,2018-03,9
piers morgan,2018-04,1143
piers morgan,2018-05,3
piers morgan,2018-06,12
piers morgan,2018-07,1217
piers morgan,2018-08,0
piers morgan,2018-09,3
piers morgan,2018-10,6
piers morgan,2018-11,1266
piers morgan,2018-12,38
piers morgan,2019-01,42
piers morgan,2019-02,1488
piers morgan,2019-03,3
piers morgan,2019-04,2241
piers morgan,2019-05,19
piers morgan,2019-06,595
piers morgan,2019-07,49
piers morgan,2019-08,56
piers morgan,2019-09,41
piers morgan,2019-10,671
piers morgan,2019-11,7
piers morgan,2019-12,81
piers morgan,2020-01,33
piers morgan,2020-02,1457
piers morgan,2020-03,571
piers morgan,2020-04,1479
piers morgan,2020-05,3
piers morgan,2020-06,1
piers morgan,2020-07,9
poppy harlow,2010-01,741
poppy harlow,2010-02,1512
poppy harlow,2010-03,1323
poppy harlow,2010-04,496
poppy harlow,2010-05,208
poppy harlow,2010-06,263
poppy harlow,2010-07,1623
poppy harlow,2010-08,1662
poppy harlow,2010-09,1019
poppy harlow,2010-10,805
poppy harlow,2010-11,1749
poppy harlow,2010-12,780
poppy harlow,2011-01,522
poppy harlow,2011-02,327
poppy harlow,2011-03,546
poppy harlow,2011-04,555
poppy harlow,2011-05,183
poppy harlow,2011-06,1500
poppy harlow,2011-07,1720
poppy harlow,2011-08,3846
poppy harlow,2011-09,882
poppy harlow,2011-10,632
poppy harlow,2011-11,1220
poppy harlow,2011-12,821
poppy harlow,2012-01,1044
poppy harlow,2012-02,526
poppy harlow,2012-03,482
poppy harlow,2012-04,716
poppy harlow,2012-05,2055
poppy harlow,2012-06,2638
poppy harlow,2012-07,12977
poppy harlow,2012-08,3771
poppy harlow,2012-09,1990
poppy harlow,2012-10,360
poppy harlow,2012-11,1250
poppy harlow,2012-12,2898
poppy harlow,2013-01,1081
poppy harlow,2013-02,234
poppy harlow,2013-03,2901
poppy harlow,2013-04,5170
poppy harlow,2013-05,5631
poppy harlow,2013-06,1203
poppy harlow,2013-07,6330
poppy harlow,2013-08,917
poppy harlow,2013-09,534
poppy harlow,2013-10,3401
poppy harlow,2013-11,1241
poppy harlow,2013-12,2169
poppy harlow,2014-01,898
poppy harlow,2014-02,1563
poppy harlow,2014-03,1842
poppy harlow,2014-04,3844
poppy harlow,2014-05,3074
poppy harlow,2014-06,4460
poppy harlow,2014-07,5763
poppy harlow,2014-08,5886
poppy harlow,2014-09,3529
poppy harlow,2014-10,7226
poppy harlow,2014-11,9413
poppy harlow,2014-12,8426
poppy harlow,2015-01,10174
poppy harlow,2015-02,7119
poppy harlow,2015-03,7471
poppy harlow,2015-04,9735
poppy harlow,2015-05,16225
poppy harlow,2015-06,13459
poppy harlow,2015-07,7005
poppy harlow,2015-08,14808
poppy harlow,2015-09,4282
poppy harlow,2015-10,9481
poppy harlow,2015-11,7610
poppy harlow,2015-12,9783
poppy harlow,2016-01,9558
poppy harlow,2016-02,8694
poppy harlow,2016-03,8129
poppy harlow,2016-04,3129
poppy harlow,2016-05,3
poppy harlow,2016-06,167
poppy harlow,2016-07,9217
poppy harlow,2016-08,16610
poppy harlow,2016-09,18244
poppy harlow,2016-10,23235
poppy harlow,2016-11,15639
poppy harlow,2016-12,16539
poppy harlow,2017-01,12954
poppy harlow,2017-02,10339
poppy harlow,2017-03,8240
poppy harlow,2017-04,4669
poppy harlow,2017-05,2547
poppy harlow,2017-06,6301
poppy harlow,2017-07,8613
poppy harlow,2017-08,7335
poppy harlow,2017-09,7305
poppy harlow,2017-10,5146
poppy harlow,2017-11,4519
poppy harlow,2017-12,16079
poppy harlow,2018-01,9043
poppy harlow,2018-02,259
poppy harlow,2018-03,3
poppy harlow,2018-04,1141
poppy harlow,2018-05,13223
poppy harlow,2018-06,20832
poppy harlow,2018-07,22208
poppy harlow,2018-08,36584
poppy harlow,2018-09,8039
poppy harlow,2018-10,14451
poppy harlow,2018-11,8115
poppy harlow,2018-12,6260
poppy harlow,2019-01,26863
poppy harlow,2019-02,13646
poppy harlow,2019-03,16742
